run,TestTimes,VoltageV,CurrentA,SurfaceTempdegC,TsurfaceK,deltaTK,SoCproxy,powerW,dVdt,dTdt,window_mean_temp_C,window_max_temp_C,temp_rise_from_start_C
k3,4786.145928000001,2.6278014183044434,-16.74767303466797,35.886322021484375,309.03632202148435,10.886322021484375,0.07517730488496667,44.00955895379957,-0.00796198844909668,0.6515617370605469,35.23367368082951,35.886322021484375,10.071125030517578
k3,4787.145728,2.622417449951172,-16.747642517089844,35.886322021484375,309.03632202148435,10.886322021484375,0.07201026467715992,43.91930998236057,-0.005383968353271484,0.0,35.495371831464276,35.886322021484375,10.071125030517578
k3,4788.145928000001,2.6216001510620117,-16.748802185058594,35.886322021484375,309.03632202148435,10.886322021484375,0.07152950062471276,43.90866233845736,-0.0008172988891601562,0.0,35.62569732666016,35.886322021484375,10.071125030517578
k3,4789.145528,2.614368200302124,-16.74829864501953,36.45729064941406,309.60729064941404,11.457290649414062,0.0672754119424259,43.786219386702214,-0.007231950759887695,0.5709686279296875,35.8702033996582,36.45729064941406,10.642093658447266
k3,4790.145728,2.6048572063446045,-16.7479248046875,36.45729064941406,309.60729064941404,11.457290649414062,0.06168070961447322,43.62595261880779,-0.009510993957519531,0.0,36.11470947265625,36.45729064941406,10.642093658447266
k3,4791.145828000001,2.6059913635253906,-16.748046875,37.11925754039866,310.26925754039866,12.119257540398678,0.062347860897288596,43.64526551216841,0.0011341571807861328,0.6619668909845942,36.36129657643911,37.11925754039866,11.30406054943186
k3,4792.145728,2.598208427429199,-16.748443603515625,37.11932373046875,310.2693237304687,12.11932373046875,0.05776966319364659,43.51594731697696,-0.007782936096191406,6.619007009334155e-05,36.60789691823599,37.11932373046875,11.304126739501953
k3,4793.146728000001,2.5862886905670166,-16.747817993164062,37.11932373046875,310.2693237304687,12.11932373046875,0.050758053274715643,43.314692267395,-0.011919736862182617,0.0,36.85449726003286,37.11932373046875,11.304126739501953
k3,4794.145528,2.575078010559082,-16.74756622314453,37.69428253173828,310.84428253173826,12.694282531738281,0.04416353562298943,43.1262895116015,-0.01121068000793457,0.5749588012695312,37.1018956364977,37.69428253173828,11.879085540771484
k3,4795.146028,2.5788044929504395,-16.74872589111328,37.69428253173828,310.84428253173826,12.694282531738281,0.046355584088493794,43.19168957919828,0.003726482391357422,0.0,37.349294012962545,37.69428253173828,11.879085540771484
k3,4796.1462280000005,2.5594658851623535,-16.747909545898438,37.69428253173828,310.84428253173826,12.694282531738281,0.03497993244844324,42.865703130511974,-0.019338607788085938,0.0,37.464299011230466,37.69428253173828,11.879085540771484
k3,4797.146028,2.5425002574920654,-16.74810028076172,38.23347802156925,311.3834780215692,13.233478021569226,0.02500015146592084,42.5820492763396,-0.016965627670288086,0.5391954898309663,37.687129869450565,38.23347802156925,12.41828103060245
k3,4798.146028,2.51914381980896,-16.748085021972656,38.2335319519043,311.3835319519043,13.233531951904297,0.0112610704758588,42.190834876737426,-0.02335643768310547,5.393033504930145e-05,37.90997151373767,38.2335319519043,12.4183349609375
k3,4799.145628,2.5098230838775635,-16.748794555664062,38.2335319519043,311.3835319519043,13.233531951904297,0.005778284633860868,42.03651120292852,-0.009320735931396484,0.0,38.017821397770874,38.2335319519043,12.4183349609375
k3,4799.162928000001,2.499048948287964,-16.748367309570312,38.2335319519043,311.3835319519043,13.233531951904297,-0.0005594421835506663,41.854989710522204,-0.01077413558959961,0.0,38.12567128180408,38.2335319519043,12.4183349609375
